permit_number,issue_date,full_address,source_file,latitude,longitude,geocoded_address,geocode_status
BLDC-2024-053911,1/14/2025,"24126 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9485005,-77.53120849999999,"24126 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-053912,1/14/2025,"24122 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9485595,-77.5311805,"24122 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-053913,1/14/2025,"24134 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9483767,-77.53126689999999,"24134 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-053937,1/14/2025,"24138 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9483131,-77.531297,"24138 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054117,1/14/2025,"24132 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9484119,-77.5312503,"24132 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054118,1/14/2025,"24128 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9484742,-77.5312209,"24128 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054120,1/14/2025,"24136 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9483449,-77.53128199999999,"24136 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-057998,1/14/2025,"20688 ASHBURN RD, ASHBURN, VA 20147",permits_2025_01.pdf,39.0449052,-77.4865557,"20688 Ashburn Rd, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-062191,1/14/2025,"42831 GRUMPY TOAD PLZ, ASHBURN, VA 20148",permits_2025_01.pdf,38.95741400000001,-77.5357796,"42831 Grumpy Toad Plz, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-062816,1/14/2025,"21245 SIGNAL HILL PLZ, STERLING, VA 20164",permits_2025_01.pdf,39.028012,-77.3894792,"21245 Signal Hill Plaza, Sterling, VA 20164, USA",SUCCESS
BLDC-2024-064149,1/14/2025,"45698 ELMWOOD CT Unit: 100, STERLING, VA 20166",permits_2025_01.pdf,39.022213,-77.4188482,"45698 Elmwood Ct #100, Sterling, VA 20166, USA",SUCCESS
BLDR-2024-023500,1/14/2025,"20369 GLEEDSVILLE RD, LEESBURG, VA 20175",permits_2025_01.pdf,39.0536694,-77.6023925,"20369 Gleedsville Rd, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-045267,1/14/2025,"20270 DAIRY LN, STERLING, VA 20165",permits_2025_01.pdf,39.0549343,-77.42866339999999,"20270 Dairy Ln, Sterling, VA 20165, USA",SUCCESS
BLDR-2024-059939,1/14/2025,"41161 ROCKY BOULDER CT, ALDIE, VA 20105",permits_2025_01.pdf,38.9333097,-77.58117,"41161 Rocky Boulder Ct, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-063254,1/14/2025,"44299 SAINT GERMAIN CT, ASHBURN, VA 20147",permits_2025_01.pdf,39.0241251,-77.4674615,"44299 St Germain Ct, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-063816,1/14/2025,"237 DRY MILL RD SW, LEESBURG, VA 20175",permits_2025_01.pdf,39.1139079,-77.5752603,"237 Dry Mill Rd SW, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-064228,1/14/2025,"4 ABBEY CIR, STERLING, VA 20164",permits_2025_01.pdf,39.0373719,-77.38550120000001,"4 Abbey Cir, Sterling, VA 20164, USA",SUCCESS
BLDR-2024-064423,1/14/2025,"46345 REDDISH KNOB DR, STERLING, VA 20164",permits_2025_01.pdf,39.0168034,-77.396536,"46345 Reddish Knob Dr, Sterling, VA 20164, USA",SUCCESS
BLDR-2024-064689,1/14/2025,"42844 CORNING WAY, ASHBURN, VA 20147",permits_2025_01.pdf,39.0533074,-77.51896239999999,"42844 Corning Way, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-064721,1/14/2025,"20439 OLD GREY PL, ASHBURN, VA 20147",permits_2025_01.pdf,39.0505828,-77.4698611,"20439 Old Grey Pl, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-064856,1/14/2025,"19955 PLEASANT MEADOW LN, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.0656285,-77.70715570000002,"19955 Pleasant Meadow Ln, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-065271,1/14/2025,"42871 DELEON DR, ASHBURN, VA 20148",permits_2025_01.pdf,38.9769523,-77.5193446,"42871 Deleon Dr, Brambleton, VA 20148, USA",SUCCESS
BLDR-2025-000238,1/14/2025,"217 WILDMAN ST NE, LEESBURG, VA 20176",permits_2025_01.pdf,39.11855810000001,-77.55701839999999,"217 Wildman St NE, Leesburg, VA 20176, USA",SUCCESS
BLDR-2025-000739,1/14/2025,"25047 WHITE SANDS DR, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9250023,-77.5432689,"25047 White Sands Dr, Chantilly, VA 20152, USA",SUCCESS
BLDR-2025-000846,1/14/2025,"22860 CARTIER TER, ASHBURN, VA 20148",permits_2025_01.pdf,38.9846699,-77.5325649,"22860 Cartier Terrace, Ashburn, VA 20148, USA",SUCCESS
BLDR-2025-001029,1/14/2025,"902 E ROANOKE RD, STERLING, VA 20164",permits_2025_01.pdf,38.9925887,-77.40599019999999,"902 E Roanoke Rd, Sterling, VA 20164, USA",SUCCESS
BLDR-2025-001613,1/14/2025,"39923 GRASSLEY FARM LN, WATERFORD, VA 20197",permits_2025_01.pdf,39.16806589999999,-77.6219761,"39923 Grassley Farm Ln, Waterford, VA 20197, USA",SUCCESS
BLDC-2024-056493,1/15/2025,"22280 RANDOLPH DR, STERLING, VA 20166",permits_2025_01.pdf,38.9983263,-77.4484933,"22280 Randolph Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-057181,1/15/2025,"22163 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0048863,-77.4970792,"22163 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057185,1/15/2025,"22155 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0049705,-77.4972109,"22155 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057186,1/15/2025,"22151 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0050095,-77.4972741,"22151 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057187,1/15/2025,"22147 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.00505190000001,-77.4973436,"22147 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057188,1/15/2025,"22143 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.005095,-77.4974082,"22143 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057189,1/15/2025,"22137 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0051555,-77.4975072,"22137 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057190,1/15/2025,"22159 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0049256,-77.4971381,"22159 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057235,1/15/2025,"22161 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0049037,-77.4971096,"22161 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057237,1/15/2025,"22153 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0049869,-77.4972409,"22153 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057238,1/15/2025,"22149 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0050314,-77.4973045,"22149 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057239,1/15/2025,"22145 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0050701,-77.49737309999999,"22145 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057240,1/15/2025,"22141 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0051154,-77.49743579999999,"22141 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057241,1/15/2025,"22139 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.005132,-77.4974701,"22139 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-057242,1/15/2025,"22157 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.004949,-77.4971743,"22157 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-060190,1/15/2025,"20356 EXCHANGE ST, ASHBURN, VA 20147",permits_2025_01.pdf,39.052878,-77.45392939999999,"20356 Exchange St, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-060235,1/15/2025,"675 POTOMAC STATION DR NE, LEESBURG, VA 20176",permits_2025_01.pdf,39.0995819,-77.5262137,"675 Potomac Station Dr, Leesburg, VA 20176, USA",SUCCESS
BLDC-2024-060350,1/15/2025,"44045 RIVERSIDE PKWY, LEESBURG, VA 20176",permits_2025_01.pdf,39.0733916,-77.4775617,"44045 Riverside Pkwy, Leesburg, VA 20176, USA",SUCCESS
BLDC-2024-061406,1/15/2025,"24331 HOWLING ROOSTER LN, STERLING, VA 20166",permits_2025_01.pdf,38.9460132,-77.526292,"24331 Howling Rooster Ln, Dulles, VA 20166, USA",SUCCESS
BLDC-2024-062198,1/15/2025,"42831 GRUMPY TOAD PLZ, ASHBURN, VA 20148",permits_2025_01.pdf,38.95741400000001,-77.5357796,"42831 Grumpy Toad Plz, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-062216,1/15/2025,"42601 GRUMPY TOAD PLZ, ASHBURN, VA 20148",permits_2025_01.pdf,38.9554468,-77.5342201,"42601 Grumpy Toad Plz, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-062231,1/15/2025,"42831 GRUMPY TOAD PLZ, ASHBURN, VA 20148",permits_2025_01.pdf,38.95741400000001,-77.5357796,"42831 Grumpy Toad Plz, Ashburn, VA 20148, USA",SUCCESS
BLDC-2025-001317,1/15/2025,"1 HARRISON ST SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.1138069,-77.5619677,"1 Harrison St SE, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-058698,1/15/2025,"14611 HUBER PL, WATERFORD, VA 20197",permits_2025_01.pdf,39.2102938,-77.6606285,"14611 Huber Pl, Waterford, VA 20197, USA",SUCCESS
BLDR-2024-059644,1/15/2025,"46992 SMITHWOOD CT, STERLING, VA 20165",permits_2025_01.pdf,39.0500637,-77.37369190000001,"46992 Smithwood Ct, Sterling, VA 20165, USA",SUCCESS
BLDR-2024-064156,1/15/2025,"41918 NIGHT NURSE CIR, ASHBURN, VA 20148",permits_2025_01.pdf,38.9839696,-77.5583283,"41918 Night Nurse Cir, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-064160,1/15/2025,"41914 NIGHT NURSE CIR, ASHBURN, VA 20148",permits_2025_01.pdf,38.9838984,-77.55814269999999,"41914 Night Nurse Cir, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-064368,1/15/2025,"25628 RED CHERRY DR, ALDIE, VA 20105",permits_2025_01.pdf,38.90998099999999,-77.554453,"25628 Red Cherry Dr, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-064384,1/15/2025,"25632 RED CHERRY DR, ALDIE, VA 20105",permits_2025_01.pdf,38.909836,-77.554459,"25632 Red Cherry Dr, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-064392,1/15/2025,"25636 RED CHERRY DR, ALDIE, VA 20105",permits_2025_01.pdf,38.909699,-77.5544649,"25636 Red Cherry Dr, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-064400,1/15/2025,"25640 RED CHERRY DR, ALDIE, VA 20105",permits_2025_01.pdf,38.9093699,-77.55455599999999,"25640 Red Cherry Dr, South Riding, VA 20152, USA",SUCCESS
BLDR-2025-000876,1/15/2025,"20471 MIDDLEBURY ST, ASHBURN, VA 20147",permits_2025_01.pdf,39.0479543,-77.518683,"20471 Middlebury St, Ashburn, VA 20147, USA",SUCCESS
BLDR-2025-000947,1/15/2025,"35906 DAMSITE CT, ROUND HILL, VA 20141",permits_2025_01.pdf,39.1204918,-77.76281089999999,"35906 Damsite Ct, Round Hill, VA 20141, USA",SUCCESS
BLDR-2025-001684,1/15/2025,"23996 LAVENDER MEADOW PL, ASHBURN, VA 20148",permits_2025_01.pdf,38.9552256,-77.5611152,"23996 Lavender Meadow Pl, Arcola, VA 20148, USA",SUCCESS
