#RPT_NAME,LONG_SCHOOL_YEAR,DETAIL_LVL_DESC,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,GRADES_SERVED_DESC,ENROLL_PCT_ASIAN,ENROLL_PCT_NATIVE,ENROLL_PCT_BLACK,ENROLL_PCT_HISPANIC,ENROLL_PCT_MULTIRACIAL,ENROLL_PCT_WHITE,ENROLL_PCT_MIGRANT,ENROLL_PCT_ED,ENROLL_PCT_SWD,ENROLL_PCT_LEP,ENROLL_COUNT_REMEDIAL_GR_6_8,ENROLL_PCT_REMEDIAL_GR_6_8,ENROLL_COUNT_EIP_K_5,ENROLL_PERCENT_EIP_K_5,ENROLL_COUNT_REMEDIAL_GR_9_12,ENROLL_PCT_REMEDIAL_GR_9_12,ENROLL_COUNT_SPECIAL_ED_K12,ENROLL_PCT_SPECIAL_ED_K12,ENROLL_COUNT_ESOL,ENROLL_PCT_ESOL,ENROLL_COUNT_SPECIAL_ED_PK,ENROLL_PCT_SPECIAL_ED_PK,ENROLL_COUNT_VOCATION_9_12,ENROLL_PCT_VOCATION_9_12,ENROLL_COUNT_ALT_PROGRAMS,ENROLL_PCT_ALT_PROGRAMS,ENROLL_COUNT_GIFTED,ENROLL_PCT_GIFTED,ENROLL_PCT_MALE,ENROLL_PCT_FEMALE
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","0186","Oak Grove Elementary School","PK,KK,01,02,03,04,05","12","TFS","15","16","7","49","TFS","38","14.3","14",,,"70","16.7",,,"60","14.3","36","8.6","29","63",,,"TFS","TFS","92","21.9","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","1052","Peachtree City Elementary School","PK,KK,01,02,03,04,05","19","1","9","11","7","54","TFS","19","11.9","12",,,"27","6.1",,,"53","11.9","32","7.2","TFS","TFS",,,"TFS","TFS","107","24","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","0199","Peeples Elementary School","KK,01,02,03,04,05","5","TFS","5","8","6","76","TFS","17","11.1","3",,,"68","9.9",,,"76","11.1","11","1.6","TFS","TFS",,,"TFS","TFS","172","25.1","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","0298","Rising Starr Middle School","06,07,08","7","TFS","9","11","5","68","TFS","17","9.5","4","103","10.7",,,,,"91","9.5","10","1","TFS","TFS",,,"TFS","TFS","348","36.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","0291","Robert J. Burch Elementary School","PK,KK,01,02,03,04,05","2","TFS","52","22","8","15","TFS","56","11.3","14",,,"114","21.4",,,"60","11.3","57","10.7","11","36.7",,,"TFS","TFS","49","9.2","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","0192","Sandy Creek High School","09,10,11,12","3","TFS","62","19","5","12","TFS","48","12.4","7",,,,,"175","14.8","146","12.4","44","3.7","TFS","TFS","813","68.9","27","3","136","11.5","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","0103","Sara Harp Minter Elementary School","PK,KK,01,02,03,04,05","5","1","24","13","8","50","TFS","24","11.8","3",,,"58","8.3",,,"82","11.8","14","2","TFS","TFS",,,"TFS","TFS","67","9.6","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","0296","Spring Hill Elementary School","PK,KK,01,02,03,04,05","6","TFS","63","13","7","11","TFS","75","14.2","9",,,"119","19",,,"89","14.2","49","7.8","TFS","TFS",,,"TFS","TFS","69","11","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","0198","Starrs Mill High School","09,10,11,12","5","TFS","10","10","6","70","TFS","15","9.1","3",,,,,"76","5.6","124","9.1","12",".9","TFS","TFS","831","61","10","1","393","28.9","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","0105","Whitewater High School","09,10,11,12","3","TFS","25","11","5","55","TFS","20","10.2","1",,,,,"155","11.5","138","10.2","TFS","TFS","TFS","TFS","849","63","21","2.1","244","18.1","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","656","Fayette County","0391","Whitewater Middle School","06,07,08","3","TFS","24","12","8","52","TFS","28","13.9","4","69","8.1",,,,,"118","13.9","TFS","TFS","TFS","TFS",,,"TFS","TFS","205","24.1","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","1050","Alto Park Elementary School","PK,KK,01,02,03,04","TFS","1","7","30","7","56","TFS","80","22.3","20",,,"138","36.6",,,"84","22.3","64","17","15","27.8",,,"TFS","TFS","27","7.2","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0402","Armuchee Elementary School","03,04,05,06","1","TFS","7","5","7","80","TFS","50","18.8","3","TFS","TFS","89","23.2",,,"101","18.8","TFS","TFS","TFS","TFS",,,"TFS","TFS","129","24","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0401","Armuchee High School","07,08,09,10,11,12","2","TFS","6","7","5","79","TFS","43","15.2","3","20","7.7",,,"22","3.9","125","15.2","10","1.2","TFS","TFS","343","61.4","TFS","TFS","155","18.9","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0195","Armuchee Primary School","PK,KK,01,02","1","TFS","6","5","7","81","TFS","64","18.9","1",,,"120","30.6",,,"74","18.9","TFS","TFS","20","26",,,"TFS","TFS","37","9.4","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","5050","Coosa High School","08,09,10,11,12","1","TFS","11","27","5","55","TFS","57","12.7","8","34","16.7",,,"170","25.9","109","12.7","41","4.8","TFS","TFS","310","47.3","TFS","TFS","109","12.7","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0103","Coosa Middle School","05,06,07","TFS","TFS","9","27","8","56","TFS","66","18.3","18","135","39.5","40","29",,,"88","18.3","24","5","TFS","TFS",,,"TFS","TFS","69","14.4","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","2052","Garden Lakes Elementary School","PK,KK,01,02,03,04","1","TFS","9","22","8","61","TFS","65","20.1","13",,,"193","42.1",,,"92","20.1","57","12.4","TFS","TFS",,,"TFS","TFS","36","7.9","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0102","Johnson Elementary","PK,KK,01,02,03,04","TFS","TFS","6","5","7","82","TFS","44","14","3",,,"88","21.6",,,"57","14","10","2.5","15","21.4",,,"TFS","TFS","75","18.4","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0188","Model Elementary School","PK,KK,01,02,03,04","1","TFS","4","9","5","81","TFS","55","16","4",,,"87","20.4",,,"68","16","14","3.3","TFS","TFS",,,"TFS","TFS","54","12.7","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0111","Model High","08,09,10,11,12","1","TFS","7","6","3","83","TFS","38","12.6","2","TFS","TFS",,,"41","5.6","116","12.6","TFS","TFS","TFS","TFS","311","42.3","TFS","TFS","218","23.7","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0203","Model Middle School","05,06,07","1","TFS","5","6","6","83","TFS","43","15.3","3","48","13.7","22","11.1",,,"84","15.3","TFS","TFS","TFS","TFS",,,"TFS","TFS","171","31.1","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0199","Pepperell Elementary","02,03,04","1","TFS","9","13","5","72","TFS","65","18.1","7",,,"137","25.6",,,"97","18.1","28","5.2","TFS","TFS",,,"TFS","TFS","65","12.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0107","Pepperell High School","08,09,10,11,12","TFS","TFS","8","10","4","77","TFS","54","13","3","37","22.2",,,"52","7.6","110","13","12","1.4","TFS","TFS","362","53.2","TFS","TFS","112","13.2","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","0273","Pepperell Middle School","05,06,07","TFS","TFS","6","13","6","75","TFS","65","16.5","8","93","26.9","46","30.5",,,"82","16.5","14","2.8","TFS","TFS",,,"TFS","TFS","72","14.5","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","657","Floyd County","4054","Pepperell Primary","PK,KK,01","TFS","TFS","7","9","5","79","TFS","75","19.3","3",,,"73","22.7",,,"62","19.3","TFS","TFS","27","23.7",,,"TFS","TFS","13","4","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0701","Alliance Academy for Innovation","09,10,11,12","54","1","2","8","1","34","TFS","12","4.5","2",,,,,"TFS","TFS","50","4.5","TFS","TFS","TFS","TFS","971","87","TFS","TFS","307","27.5","55","45"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","1050","Big Creek Elementary School","PK,KK,01,02,03,04,05","55","TFS","7","6","4","28","TFS","13","10.3","14",,,"44","6.8",,,"67","10.3","54","8.3","13","100",,,"TFS","TFS","140","21.6","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0699","Brandywine Elementary School","PK,KK,01,02,03,04,05","44","1","8","26","4","18","TFS","34","13.7","31",,,"197","17.1",,,"158","13.7","257","22.3","16","80",,,"TFS","TFS","155","13.4","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0211","Brookwood Elementary","PK,KK,01,02,03,04,05","46","TFS","3","7","5","39","TFS","12","17.2","17",,,"98","11.6",,,"145","17.2","71","8.4","13","100",,,"TFS","TFS","222","26.4","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0194","Chattahoochee Elementary School","PK,KK,01,02,03,04,05","2","TFS","2","33","4","58","TFS","54","23.2","23",,,"171","21.8",,,"182","23.2","142","18.1","13","81.3",,,"TFS","TFS","66","8.4","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0204","Chestatee Elementary","PK,KK,01,02,03,04,05","1","1","2","18","3","75","TFS","46","20.7","11",,,"255","21.4",,,"247","20.7","93","7.8","22","91.7",,,"TFS","TFS","71","6","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0182","Coal Mountain Elementary School","PK,KK,01,02,03,04,05","10","1","9","16","5","60","TFS","33","15.6","12",,,"124","16.5",,,"117","15.6","54","7.2","10","100",,,"TFS","TFS","115","15.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0103","Cumming Elementary School","PK,KK,01,02,03,04,05","5","TFS","7","47","4","37","TFS","62","20.5","38",,,"196","21.4",,,"188","20.5","292","31.8","25","83.3",,,"TFS","TFS","58","6.3","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0197","Daves Creek Elementary School","PK,KK,01,02,03,04,05","82","TFS","3","3","2","9","TFS","8","9.3","14",,,"48","4.8",,,"93","9.3","65","6.5","10","83.3",,,"TFS","TFS","207","20.6","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0700","DeSana Middle School","06,07,08","48","1","8","18","2","22","TFS","24","9.1","22","47","3.8",,,,,"114","9.1","91","7.3","TFS","TFS",,,"TFS","TFS","276","22.1","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0702","Denmark High School","09,10,11,12","35","TFS","8","19","3","35","TFS","22","8.4","10",,,,,"35","1.4","209","8.4","106","4.3","TFS","TFS","1449","58.2","22","1.2","420","16.9","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0704","East Forsyth High School","09,10,11,12","2","TFS","2","23","3","70","TFS","37","15","7",,,,,"16","1","239","15","74","4.7","TFS","TFS","996","62.6","30","2.4","142","8.9","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","5050","Forsyth Central High School","09,10,11,12","10","1","6","32","3","49","TFS","41","14.8","15",,,,,"46","1.9","354","14.8","198","8.3","TFS","TFS","1423","59.6","27","1.5","278","11.6","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0213","George W. Whitlow Elementary","PK,KK,01,02,03,04,05","42","1","5","20","3","29","TFS","30","12.9","28",,,"149","12.3",,,"156","12.9","254","21","21","80.8",,,"TFS","TFS","177","14.6","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0215","Haw Creek Elementary","PK,KK,01,02,03,04,05","31","TFS","3","7","4","54","TFS","15","16.6","10",,,"60","7.3",,,"136","16.6","51","6.2","12","66.7",,,"TFS","TFS","174","21.2","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0703","Hendricks Middle School","06,07,08","29","TFS","3","13","4","51","TFS","16","11.8","12","74","5.4",,,,,"163","11.8","46","3.3","TFS","TFS",,,"TFS","TFS","302","21.8","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0108","Johns Creek Elementary","PK,KK,01,02,03,04,05","73","TFS","4","6","4","13","TFS","15","10.4","19",,,"35","3.7",,,"99","10.4","90","9.5","TFS","TFS",,,"TFS","TFS","248","26.1","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0313","Kelly Mill Elementary","PK,KK,01,02,03,04,05","23","TFS","5","11","6","55","TFS","15","13.6","10",,,"75","7.3",,,"140","13.6","71","6.9","17","85",,,"TFS","TFS","184","17.8","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0216","Lakeside Middle School","06,07,08","46","TFS","4","9","3","38","TFS","14","10","11","41","2.7",,,,,"152","10","41","2.7","TFS","TFS",,,"TFS","TFS","409","26.8","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0214","Lambert High School","09,10,11,12","50","TFS","4","6","3","36","TFS","11","5.7","4",,,,,"30",".9","181","5.7","41","1.3","TFS","TFS","2178","68","TFS","TFS","817","25.5","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0303","Liberty Middle School","06,07,08","18","TFS","3","14","3","62","TFS","25","15.3","13","TFS","TFS",,,,,"185","15.3","39","3.2","TFS","TFS",,,"13","1.1","242","20","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0206","Little Mill Middle School","06,07,08","2","TFS","2","19","3","75","TFS","41","16.1","12","TFS","TFS",,,,,"144","16.1","41","4.6","TFS","TFS",,,"10","1.1","109","12.2","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0176","Mashburn Elementary School","PK,KK,01,02,03,04,05","38","TFS","3","16","4","38","TFS","28","15.1","20",,,"158","14.6",,,"164","15.1","160","14.8","12","100",,,"TFS","TFS","143","13.2","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0102","Matt Elementary School","PK,KK,01,02,03,04,05","20","1","3","11","4","61","TFS","21","15.6","11",,,"177","15.9",,,"173","15.6","75","6.7","16","88.9",,,"TFS","TFS","191","17.2","55","45"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","1052","Midway Elementary School","PK,KK,01,02,03,04,05","50","2","5","11","4","28","TFS","15","8.6","15",,,"31","4.4",,,"61","8.6","61","8.6","12","80",,,"TFS","TFS","120","17","47","53"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0705","New Hope Elementary School","PK,KK,01,02,03,04,05","53","1","3","10","4","29","TFS","15","11.4","21",,,"79","7.1",,,"128","11.4","156","14","18","72",,,"TFS","TFS","206","18.4","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0195","North Forsyth High School","09,10,11,12","6","TFS","6","16","3","68","TFS","26","13.9","5",,,,,"37","1.8","289","13.9","32","1.5","TFS","TFS","1452","69.7","17","1.1","204","9.8","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0498","North Forsyth Middle School","06,07,08","8","TFS","7","16","4","65","TFS","32","11.5","11","72","6.2",,,,,"134","11.5","43","3.7","TFS","TFS",,,"TFS","TFS","191","16.3","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0202","Otwell Middle School","06,07,08","15","1","4","38","2","40","TFS","49","17.4","36","145","14.1",,,,,"179","17.4","142","13.8","TFS","TFS",,,"11","1.1","130","12.7","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0407","Piney Grove Middle School","06,07,08","58","1","4","9","3","25","TFS","13","8.8","13","TFS","TFS",,,,,"93","8.8","37","3.5","TFS","TFS",,,"TFS","TFS","330","31.3","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0207","Poole's Mill Elementary","PK,KK,01,02,03,04,05","28","TFS","4","13","4","51","TFS","23","14.4","14",,,"124","10.6",,,"169","14.4","96","8.2","18","66.7",,,"TFS","TFS","113","9.7","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0105","Riverwatch Middle School","06,07,08","62","TFS","5","6","4","23","TFS","13","7.8","13","26","1.7",,,,,"118","7.8","51","3.4","TFS","TFS",,,"TFS","TFS","526","34.8","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0203","Sawnee Elementary School","PK,KK,01,02,03,04,05","42","1","3","13","3","39","TFS","21","13.5","19",,,"167","9.3",,,"242","13.5","203","11.3","37","88.1",,,"TFS","TFS","216","12.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0100","Settles Bridge Elementary School","PK,KK,01,02,03,04,05","55","TFS","5","5","5","30","TFS","14","19.1","14",,,"72","8.9",,,"155","19.1","49","6","TFS","TFS",,,"TFS","TFS","171","21.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0104","Sharon Elementary School","PK,KK,01,02,03,04,05","36","TFS","3","8","5","47","TFS","15","18.8","10",,,"67","7.8",,,"162","18.8","40","4.6","TFS","TFS",,,"TFS","TFS","276","32","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0106","Shiloh Point Elementary","PK,KK,01,02,03,04,05","62","1","3","9","3","22","TFS","12","11.1","19",,,"45","4.3",,,"116","11.1","131","12.5","14","66.7",,,"TFS","TFS","176","16.8","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0307","Silver City Elementary School","PK,KK,01,02,03,04,05","11","1","6","13","4","67","TFS","28","15.9","10",,,"125","11.3",,,"175","15.9","69","6.3","27","81.8",,,"TFS","TFS","191","17.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0190","South Forsyth High School","09,10,11,12","44","1","3","7","4","42","TFS","11","7","3",,,,,"17",".7","176","7","41","1.6","TFS","TFS","1374","54.7","TFS","TFS","572","22.8","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0598","South Forsyth Middle School","06,07,08","53","1","2","5","3","36","TFS","9","7.1","8","TFS","TFS",,,,,"99","7.1","TFS","TFS","TFS","TFS",,,"TFS","TFS","511","36.6","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0198","Vickery Creek Elementary School","PK,KK,01,02,03,04,05","27","TFS","3","7","4","59","TFS","10","10.3","7",,,"86","7.7",,,"114","10.3","33","3","TFS","TFS",,,"TFS","TFS","143","12.9","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0199","Vickery Creek Middle School","06,07,08","28","1","3","11","4","52","TFS","15","9.7","11","37","3.4",,,,,"105","9.7","31","2.9","TFS","TFS",,,"TFS","TFS","237","22","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","658","Forsyth County","0107","West Forsyth High School","09,10,11,12","13","TFS","5","13","4","65","TFS","16","9.2","4",,,,,"32","1.3","227","9.2","59","2.4","TFS","TFS","1634","66.3","25","1.4","333","13.5","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","659","Franklin County","0107","Carnesville Elementary School","03,04,05","3","TFS","4","8","4","82","1","69","15.2","4",,,"76","11.9",,,"97","15.2","16","2.5","25","92.6",,,"TFS","TFS","30","4.7","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","659","Franklin County","3050","Franklin County High School","09,10,11,12","2","1","10","11","4","71","TFS","54","18.3","5",,,,,"298","29.6","184","18.3","27","2.7","TFS","TFS","621","61.7","54","6.9","69","6.9","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","659","Franklin County","0105","Franklin County Middle School","06,07,08","2","TFS","12","11","6","69","TFS","63","19.4","8","255","30.8",,,,,"161","19.4","20","2.4","TFS","TFS",,,"28","3.4","87","10.5","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","659","Franklin County","5050","Lavonia Elementary School","KK,01,02,03,04,05","1","1","14","14","7","64","1","74","10.7","8",,,"143","26.3",,,"58","10.7","37","6.8","TFS","TFS",,,"TFS","TFS","28","5.2","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","659","Franklin County","1052","Royston Elementary School","KK,01,02,03,04,05","3","TFS","16","8","6","66","TFS","77","14","7",,,"103","20",,,"72","14","21","4.1","TFS","TFS",,,"TFS","TFS","16","3.1","52","48"
